star,n_obs,span_years,split_idx,best_combo,rho_mid_years,Q_mid,n_cycles_obs,is_const,aleatoric_frac_at_t0,valid_metric_value,lookahead_years,t0_year,gpr_med,gpr_lb68,gpr_ub68,gpr_lb95,gpr_ub95,truth_med,truth_lb,truth_ub,error,abs_error,in_68,in_95,gpr_width_68,truth_width,sampling_rate_days
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,1.0,1993.1200924298428,1994.0167385626287,1994.0167385626287,1994.1194079671461,1994.0167385626287,1994.1194079671461,1993.1346362220668,1993.1346362220668,1993.1346362220668,0.8821023405619144,0.8821023405619144,False,False,0.10266940451742812,0.0,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,2.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,1994.825720528944,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,0.01496534784882897,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,3.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,1994.825720528944,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,0.01496534784882897,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,4.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,1994.825720528944,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,0.01496534784882897,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,5.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,1994.825720528944,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,0.01496534784882897,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,6.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,1994.825720528944,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,0.01496534784882897,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,7.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,1994.825720528944,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,0.01496534784882897,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,8.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,2000.916617103268,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,6.105861922172835,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,9.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,2000.916617103268,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,6.105861922172835,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,10.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,2000.916617103268,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,6.105861922172835,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,11.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,2000.916617103268,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,6.105861922172835,30.7
sim0000_ME,176,29.915730349075602,0,2sm,3.097878165639972,4.600246089045634,9.656845346884548,True,0.9740169138109833,32.26900721346357,12.0,1993.1200924298428,1994.20154349076,1994.0167385626287,1994.233302559891,1994.0167385626287,1994.365814537988,1994.8107551810951,1994.8107551810951,2000.916617103268,-0.609211690335087,0.609211690335087,False,False,0.21656399726225573,6.105861922172835,30.7
