star,n_obs,span_years,split_idx,best_combo,rho_mid_years,Q_mid,n_cycles_obs,is_const,aleatoric_frac_at_t0,valid_metric_value,lookahead_years,t0_year,gpr_med,gpr_lb68,gpr_ub68,gpr_lb95,gpr_ub95,truth_med,truth_lb,truth_ub,error,abs_error,in_68,in_95,gpr_width_68,truth_width,sampling_rate_days
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,1.0,1992.5583785352496,1993.5576940725527,1993.5576940725527,1993.5576940725527,1993.5576940725527,1993.5576940725527,1993.5499489589286,1993.5499489589286,1993.5499489589286,0.007745113624196165,0.007745113624196165,False,False,0.0,0.0,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,2.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.939755802473,1993.924763231568,1993.939755802473,-0.080898143335844,0.080898143335844,False,False,0.027378507871162583,0.014992570904951208,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,3.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.939755802473,1993.924763231568,1993.939755802473,-0.080898143335844,0.080898143335844,False,False,0.027378507871162583,0.014992570904951208,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,4.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,1996.3985374309873,1993.924763231568,1996.3985374309873,-2.5396797718501603,2.5396797718501603,False,False,0.027378507871162583,2.4737741994192675,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,5.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,1996.3985374309873,1993.924763231568,1996.3985374309873,-2.5396797718501603,2.5396797718501603,False,False,0.027378507871162583,2.4737741994192675,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,6.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,1996.3985374309873,1993.924763231568,1996.3985374309873,-2.5396797718501603,2.5396797718501603,False,False,0.027378507871162583,2.4737741994192675,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,7.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,1998.8573190595018,1993.924763231568,1998.8573190595018,-4.998461400364704,4.998461400364704,False,False,0.027378507871162583,4.932555827933811,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,8.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,1998.8573190595018,1993.924763231568,1998.8573190595018,-4.998461400364704,4.998461400364704,False,False,0.027378507871162583,4.932555827933811,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,9.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,2001.3161006880161,1993.939755802473,2001.3161006880161,-7.45724302887902,7.45724302887902,False,False,0.027378507871162583,7.376344885543176,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,10.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,2001.3161006880161,1993.939755802473,2001.3161006880161,-7.45724302887902,7.45724302887902,False,False,0.027378507871162583,7.376344885543176,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,11.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,2001.3161006880161,1993.939755802473,2001.3161006880161,-7.45724302887902,7.45724302887902,False,False,0.027378507871162583,7.376344885543176,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,12.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,2003.7748823165307,1993.939755802473,2003.7748823165307,-9.916024657393564,9.916024657393564,False,False,0.027378507871162583,9.83512651405772,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,13.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,2003.7748823165307,1993.939755802473,2003.7748823165307,-9.916024657393564,9.916024657393564,False,False,0.027378507871162583,9.83512651405772,10.9
sim0000_ME,510,29.970149240246883,0,2sm,2.404791609819735,4.999999999999999,12.462680391043724,True,0.9993206634187966,26.221182872796184,14.0,1992.5583785352496,1993.8588576591371,1993.831479151266,1993.8588576591371,1993.831479151266,1993.8588576591371,2003.7748823165307,1993.939755802473,2006.233663945045,-9.916024657393564,9.916024657393564,False,False,0.027378507871162583,12.293908142572036,10.9
