2445501.80100	0.2638
2445501.80300	0.2443
2445501.80500	0.2553
2445503.77700	0.2471
2445503.77900	0.2595
2445503.78100	0.2589
2445504.82100	0.2443
2445504.82300	0.2504
2445504.82500	0.2382
2445505.83800	0.2585
2445505.83900	0.2491
2445505.84100	0.2463
2445506.83000	0.2552
2445506.83200	0.2647
2445506.83500	0.2721
2445508.81800	0.2559
2445508.82100	0.258
2445508.82300	0.2722
2445510.82300	0.2573
2445510.82600	0.2601
2445510.82800	0.2683
2445512.77200	0.2453
2445512.77500	0.2697
2445512.77800	0.2552
2445514.74500	0.2557
2445514.74700	0.2496
2445514.75000	0.257
2445516.80200	0.2391
2445516.80400	0.239
2445516.80700	0.2428
2445518.78100	0.2578
2445518.78300	0.2566
2445518.78700	0.2438
2445520.83200	0.2646
2445520.83300	0.2646
2445520.83500	0.2588
2445522.80200	0.2538
2445522.80400	0.2441
2445522.80600	0.2486
2445525.77700	0.2535
2445525.77900	0.2435
2445525.78200	0.2433
2445527.79500	0.2817
2445527.79700	0.2617
2445527.79900	0.2584
2445528.75500	0.2464
2445528.75700	0.2438
2445528.75900	0.2617
2445530.74300	0.2561
2445530.74500	0.2449
2445530.74800	0.2323
2445531.72400	0.2438
2445531.72600	0.2553
2445531.72900	0.256
2445533.72400	0.2492
2445533.72600	0.2542
2445533.72800	0.2465
2445535.74200	0.2509
2445535.74400	0.2584
2445535.74500	0.2629
2445536.69600	0.2718
2445536.69800	0.2653
2445536.70000	0.2608
2445538.72400	0.2674
2445538.72600	0.2692
2445538.72800	0.2656
2445539.71700	0.27
2445539.71900	0.2591
2445539.72000	0.2679
2445540.76200	0.2517
2445540.76400	0.2578
2445540.76700	0.2588
2445541.72100	0.2664
2445541.72300	0.2644
2445541.72500	0.2611
2445542.70000	0.2665
2445542.70200	0.2718
2445542.70400	0.2672
2445543.72000	0.2522
2445543.72200	0.2549
2445543.72400	0.2484
2445545.80400	0.2797
2445545.80600	0.2588
2445545.80800	0.2692
2445546.83700	0.264
2445546.83900	0.2571
2445546.84100	0.2586
2445549.73800	0.2623
2445549.74000	0.2583
2445549.74200	0.2517
2445550.73000	0.2423
2445550.73200	0.2403
2445550.73400	0.253
2445551.73800	0.2491
2445551.74000	0.2405
2445551.74300	0.2551
2445553.77000	0.2345
2445553.77300	0.2353
2445553.77500	0.2277
2445557.72200	0.2429
2445557.72500	0.264
2445557.72700	0.247
2445563.79400	0.2608
2445563.79700	0.2506
2445563.80000	0.2442
2445568.71200	0.268
2445568.71500	0.2649
2445568.71800	0.2663
2445573.64700	0.2647
2445573.64900	0.2642
2445573.65100	0.2502
2445575.64100	0.258
2445575.64300	0.2474
2445575.64600	0.2369
2445577.66000	0.2774
2445577.66300	0.2815
2445577.66500	0.2832
2445579.66000	0.2525
2445579.66200	0.2581
2445579.66400	0.2676
2445582.65900	0.2579
2445582.66100	0.2637
2445582.66300	0.2639
2445585.68800	0.2614
2445585.69000	0.256
2445585.69200	0.2656
2445588.63900	0.2399
2445588.64100	0.2616
2445588.64300	0.2554
2445590.69700	0.2467
2445590.69900	0.2752
2445590.70200	0.2472
2445736.07100	0.2574
2445736.07400	0.2602
2445736.07700	0.2606
2445761.04400	0.2552
2445761.04800	0.2616
2445761.05200	0.2651
2445762.04700	0.2554
2445762.05100	0.2545
2445762.05500	0.2446
2445783.01400	0.2491
2445783.01800	0.2534
2445783.02200	0.2475
2445784.02722	0.2512
2445784.03015	0.2547
2445784.03333	0.2592
2445789.02991	0.2441
2445789.03333	0.2535
2445789.03711	0.2461
2445795.02197	0.2289
2445795.02466	0.2461
2445795.02747	0.2468
2445803.98100	0.2469
2445803.98500	0.2461
2445803.98800	0.2528
2445806.00800	0.2487
2445806.01100	0.2473
2445806.01500	0.2461
2445806.96900	0.2464
2445806.97200	0.2567
2445806.97500	0.2504
2445813.96600	0.2505
2445813.97000	0.2503
2445813.97300	0.2477
2445819.99200	0.253
2445819.99500	0.2637
2445819.99900	0.2699
2445827.85100	0.2646
2445827.85400	0.2719
2445827.85700	0.2735
2445828.97400	0.2592
2445828.97700	0.2669
2445828.98100	0.269
2445830.93500	0.2683
